,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
19810,44,48,6,6,39,43,12,Train/12/00012_00048_00010.png
19811,45,47,6,5,40,42,12,Train/12/00012_00048_00011.png
19812,45,47,6,5,40,42,12,Train/12/00012_00048_00012.png
19813,47,51,5,6,41,46,12,Train/12/00012_00048_00013.png
19814,50,54,6,6,44,49,12,Train/12/00012_00048_00014.png
19815,53,54,6,5,47,49,12,Train/12/00012_00048_00015.png
19816,53,55,5,5,48,50,12,Train/12/00012_00048_00016.png
19817,55,59,5,6,50,53,12,Train/12/00012_00048_00017.png
19818,60,62,6,6,55,57,12,Train/12/00012_00048_00018.png
19819,60,63,5,5,55,58,12,Train/12/00012_00048_00019.png
19820,63,64,6,5,58,59,12,Train/12/00012_00048_00020.png
19821,64,69,5,6,59,63,12,Train/12/00012_00048_00021.png
19822,68,71,6,6,62,65,12,Train/12/00012_00048_00022.png
19823,70,73,6,6,64,67,12,Train/12/00012_00048_00023.png
19824,75,77,7,7,69,71,12,Train/12/00012_00048_00024.png
19825,80,83,7,8,73,75,12,Train/12/00012_00048_00025.png
19826,86,87,7,7,79,80,12,Train/12/00012_00048_00026.png
19827,94,94,9,9,86,86,12,Train/12/00012_00048_00027.png
19828,100,97,9,9,92,89,12,Train/12/00012_00048_00028.png
19829,109,107,9,9,100,97,12,Train/12/00012_00048_00029.png
19830,28,28,5,5,23,23,12,Train/12/00012_00049_00000.png
19831,31,30,6,5,26,25,12,Train/12/00012_00049_00001.png
19832,30,31,5,6,25,26,12,Train/12/00012_00049_00002.png
19833,31,31,6,5,26,25,12,Train/12/00012_00049_00003.png
19834,32,31,6,5,27,26,12,Train/12/00012_00049_00004.png
19835,32,32,6,6,27,27,12,Train/12/00012_00049_00005.png
19836,33,32,6,5,28,27,12,Train/12/00012_00049_00006.png
19837,34,33,5,5,28,28,12,Train/12/00012_00049_00007.png
19838,34,35,5,6,29,30,12,Train/12/00012_00049_00008.png
19839,35,36,5,6,30,31,12,Train/12/00012_00049_00009.png
19840,36,37,5,6,31,32,12,Train/12/00012_00049_00010.png
19841,37,38,5,6,31,32,12,Train/12/00012_00049_00011.png
19842,38,37,6,5,33,32,12,Train/12/00012_00049_00012.png
19843,37,39,5,6,32,33,12,Train/12/00012_00049_00013.png
19844,39,39,6,6,34,34,12,Train/12/00012_00049_00014.png
19845,40,41,6,6,35,36,12,Train/12/00012_00049_00015.png
19846,41,41,6,5,36,36,12,Train/12/00012_00049_00016.png
19847,41,43,5,6,36,38,12,Train/12/00012_00049_00017.png
19848,43,44,6,6,38,39,12,Train/12/00012_00049_00018.png
19849,44,45,6,6,38,39,12,Train/12/00012_00049_00019.png
19850,45,46,5,5,40,41,12,Train/12/00012_00049_00020.png
19851,45,47,5,5,40,41,12,Train/12/00012_00049_00021.png
19852,46,48,5,6,41,43,12,Train/12/00012_00049_00022.png
19853,51,51,6,6,45,46,12,Train/12/00012_00049_00023.png
19854,53,55,5,6,47,49,12,Train/12/00012_00049_00024.png
19855,54,56,5,6,49,51,12,Train/12/00012_00049_00025.png
19856,58,58,6,5,53,53,12,Train/12/00012_00049_00026.png
19857,61,63,6,5,56,57,12,Train/12/00012_00049_00027.png
19858,63,67,5,6,58,61,12,Train/12/00012_00049_00028.png
19859,71,70,7,6,65,64,12,Train/12/00012_00049_00029.png
19860,30,31,5,6,25,26,12,Train/12/00012_00050_00000.png
19861,29,29,5,5,24,24,12,Train/12/00012_00050_00001.png
19862,31,31,6,6,26,26,12,Train/12/00012_00050_00002.png
19863,30,29,6,5,25,24,12,Train/12/00012_00050_00003.png
19864,30,31,5,6,25,26,12,Train/12/00012_00050_00004.png
19865,32,32,6,6,27,27,12,Train/12/00012_00050_00005.png
19866,32,34,5,6,27,29,12,Train/12/00012_00050_00006.png
19867,35,36,6,5,30,31,12,Train/12/00012_00050_00007.png
19868,35,36,6,5,30,31,12,Train/12/00012_00050_00008.png
19869,37,38,5,6,32,33,12,Train/12/00012_00050_00009.png
19870,38,38,6,6,33,33,12,Train/12/00012_00050_00010.png
19871,38,39,5,5,32,33,12,Train/12/00012_00050_00011.png
19872,40,39,6,5,35,34,12,Train/12/00012_00050_00012.png
19873,42,42,6,6,37,37,12,Train/12/00012_00050_00013.png
19874,43,44,6,6,38,39,12,Train/12/00012_00050_00014.png
19875,44,45,5,5,38,39,12,Train/12/00012_00050_00015.png
19876,47,47,6,5,42,42,12,Train/12/00012_00050_00016.png
19877,46,48,5,6,41,43,12,Train/12/00012_00050_00017.png
19878,48,49,5,6,42,44,12,Train/12/00012_00050_00018.png
19879,53,53,6,5,47,47,12,Train/12/00012_00050_00019.png
19880,55,57,6,6,49,51,12,Train/12/00012_00050_00020.png
19881,58,58,5,5,52,53,12,Train/12/00012_00050_00021.png
19882,63,62,6,6,57,56,12,Train/12/00012_00050_00022.png
19883,65,69,6,7,60,63,12,Train/12/00012_00050_00023.png
19884,68,72,6,6,61,65,12,Train/12/00012_00050_00024.png
19885,72,76,6,6,65,69,12,Train/12/00012_00050_00025.png
19886,81,84,7,7,74,76,12,Train/12/00012_00050_00026.png
19887,88,91,7,8,81,83,12,Train/12/00012_00050_00027.png
19888,95,96,8,8,86,87,12,Train/12/00012_00050_00028.png
19889,101,100,8,8,92,92,12,Train/12/00012_00050_00029.png
19890,31,30,6,5,26,25,12,Train/12/00012_00051_00000.png
19891,33,34,5,6,28,29,12,Train/12/00012_00051_00001.png
19892,33,33,6,6,28,28,12,Train/12/00012_00051_00002.png
19893,32,32,6,6,27,27,12,Train/12/00012_00051_00003.png
19894,35,34,6,5,30,29,12,Train/12/00012_00051_00004.png
19895,35,34,6,5,30,29,12,Train/12/00012_00051_00005.png
19896,34,36,5,6,29,30,12,Train/12/00012_00051_00006.png
19897,35,36,6,6,30,31,12,Train/12/00012_00051_00007.png
19898,37,37,6,6,32,32,12,Train/12/00012_00051_00008.png
19899,36,36,5,5,31,31,12,Train/12/00012_00051_00009.png
19900,38,37,6,6,32,32,12,Train/12/00012_00051_00010.png
19901,38,39,5,6,33,34,12,Train/12/00012_00051_00011.png
19902,38,39,5,6,33,34,12,Train/12/00012_00051_00012.png
19903,37,37,6,6,32,32,12,Train/12/00012_00051_00013.png
19904,39,40,5,5,34,34,12,Train/12/00012_00051_00014.png
19905,40,41,5,6,35,36,12,Train/12/00012_00051_00015.png
19906,42,41,6,5,37,36,12,Train/12/00012_00051_00016.png
19907,42,41,5,6,37,36,12,Train/12/00012_00051_00017.png
19908,42,42,6,5,37,37,12,Train/12/00012_00051_00018.png
19909,43,45,5,6,38,40,12,Train/12/00012_00051_00019.png
19910,46,46,6,5,41,41,12,Train/12/00012_00051_00020.png
19911,47,48,6,6,41,42,12,Train/12/00012_00051_00021.png
19912,48,46,6,5,43,41,12,Train/12/00012_00051_00022.png
19913,48,49,5,5,43,44,12,Train/12/00012_00051_00023.png
19914,50,52,5,6,45,47,12,Train/12/00012_00051_00024.png
19915,53,53,6,5,48,48,12,Train/12/00012_00051_00025.png
19916,54,55,5,6,48,50,12,Train/12/00012_00051_00026.png
19917,56,57,6,6,51,52,12,Train/12/00012_00051_00027.png
19918,60,58,6,5,55,53,12,Train/12/00012_00051_00028.png
19919,61,61,6,5,56,56,12,Train/12/00012_00051_00029.png
19920,89,89,8,8,82,82,12,Train/12/00012_00052_00000.png
19921,89,88,8,8,81,81,12,Train/12/00012_00052_00001.png
19922,88,87,8,7,81,80,12,Train/12/00012_00052_00002.png
19923,91,92,8,9,83,84,12,Train/12/00012_00052_00003.png
19924,93,93,9,9,85,85,12,Train/12/00012_00052_00004.png
19925,95,96,9,9,87,87,12,Train/12/00012_00052_00005.png
19926,98,97,9,9,89,89,12,Train/12/00012_00052_00006.png
19927,98,97,8,8,90,89,12,Train/12/00012_00052_00007.png
19928,100,100,8,9,92,91,12,Train/12/00012_00052_00008.png
19929,104,100,10,8,95,91,12,Train/12/00012_00052_00009.png
19930,106,104,9,9,96,95,12,Train/12/00012_00052_00010.png
19931,108,106,9,9,99,97,12,Train/12/00012_00052_00011.png
19932,109,108,9,9,100,98,12,Train/12/00012_00052_00012.png
19933,111,108,9,9,102,99,12,Train/12/00012_00052_00013.png
19934,113,111,10,10,104,102,12,Train/12/00012_00052_00014.png
19935,116,113,10,10,106,104,12,Train/12/00012_00052_00015.png
19936,117,116,11,10,106,106,12,Train/12/00012_00052_00016.png
19937,116,119,10,11,106,109,12,Train/12/00012_00052_00017.png
19938,119,121,10,10,109,111,12,Train/12/00012_00052_00018.png
19939,121,123,10,11,111,113,12,Train/12/00012_00052_00019.png
19940,128,128,12,11,117,117,12,Train/12/00012_00052_00020.png
19941,131,134,11,12,120,122,12,Train/12/00012_00052_00021.png
19942,134,136,12,12,123,125,12,Train/12/00012_00052_00022.png
19943,139,141,12,12,127,129,12,Train/12/00012_00052_00023.png
19944,142,143,12,12,130,131,12,Train/12/00012_00052_00024.png
19945,149,150,13,13,136,137,12,Train/12/00012_00052_00025.png
19946,155,156,13,13,142,143,12,Train/12/00012_00052_00026.png
19947,158,160,13,13,145,146,12,Train/12/00012_00052_00027.png
19948,167,169,15,15,153,155,12,Train/12/00012_00052_00028.png
19949,166,168,14,14,152,154,12,Train/12/00012_00052_00029.png
19950,41,36,5,5,36,31,12,Train/12/00012_00053_00000.png
19951,42,37,6,6,37,32,12,Train/12/00012_00053_00001.png
19952,42,36,6,5,37,31,12,Train/12/00012_00053_00002.png
19953,42,38,6,5,37,32,12,Train/12/00012_00053_00003.png
19954,43,39,5,5,38,33,12,Train/12/00012_00053_00004.png
19955,44,40,5,6,39,35,12,Train/12/00012_00053_00005.png
19956,46,42,5,6,41,36,12,Train/12/00012_00053_00006.png
19957,49,42,6,6,44,37,12,Train/12/00012_00053_00007.png
19958,48,42,5,6,42,37,12,Train/12/00012_00053_00008.png
19959,48,42,6,6,43,37,12,Train/12/00012_00053_00009.png
19960,48,43,5,5,42,37,12,Train/12/00012_00053_00010.png
19961,48,43,5,5,43,38,12,Train/12/00012_00053_00011.png
19962,50,44,6,6,45,39,12,Train/12/00012_00053_00012.png
19963,51,46,6,6,46,41,12,Train/12/00012_00053_00013.png
19964,52,45,6,5,47,40,12,Train/12/00012_00053_00014.png
19965,55,47,6,5,50,42,12,Train/12/00012_00053_00015.png
19966,58,49,5,5,53,44,12,Train/12/00012_00053_00016.png
19967,58,51,5,6,53,46,12,Train/12/00012_00053_00017.png
19968,61,52,6,5,56,47,12,Train/12/00012_00053_00018.png
19969,63,52,5,5,58,47,12,Train/12/00012_00053_00019.png
19970,64,55,5,5,59,50,12,Train/12/00012_00053_00020.png
19971,68,57,6,5,62,52,12,Train/12/00012_00053_00021.png
19972,73,59,7,6,67,54,12,Train/12/00012_00053_00022.png
19973,74,60,7,6,68,55,12,Train/12/00012_00053_00023.png
19974,78,64,7,6,71,58,12,Train/12/00012_00053_00024.png
19975,83,70,7,7,76,64,12,Train/12/00012_00053_00025.png
19976,85,70,8,7,78,64,12,Train/12/00012_00053_00026.png
19977,91,76,8,7,83,70,12,Train/12/00012_00053_00027.png
19978,95,82,8,8,87,75,12,Train/12/00012_00053_00028.png
19979,99,85,9,8,91,78,12,Train/12/00012_00053_00029.png
19980,32,31,6,5,27,26,12,Train/12/00012_00054_00000.png
19981,33,33,6,6,28,28,12,Train/12/00012_00054_00001.png
19982,35,34,6,5,29,28,12,Train/12/00012_00054_00002.png
19983,35,35,6,6,30,30,12,Train/12/00012_00054_00003.png
19984,34,34,5,5,29,29,12,Train/12/00012_00054_00004.png
19985,35,34,6,5,30,29,12,Train/12/00012_00054_00005.png
19986,36,36,6,5,30,30,12,Train/12/00012_00054_00006.png
19987,35,36,5,5,30,31,12,Train/12/00012_00054_00007.png
19988,35,37,5,5,30,31,12,Train/12/00012_00054_00008.png
19989,36,37,5,5,31,32,12,Train/12/00012_00054_00009.png
19990,36,39,5,6,31,33,12,Train/12/00012_00054_00010.png
19991,37,40,5,6,32,35,12,Train/12/00012_00054_00011.png
19992,38,41,5,6,33,36,12,Train/12/00012_00054_00012.png
19993,40,42,5,5,35,37,12,Train/12/00012_00054_00013.png
19994,43,43,5,5,38,38,12,Train/12/00012_00054_00014.png
19995,44,45,5,6,39,40,12,Train/12/00012_00054_00015.png
19996,45,46,6,5,40,40,12,Train/12/00012_00054_00016.png
19997,46,47,6,6,41,42,12,Train/12/00012_00054_00017.png
19998,50,49,6,5,45,44,12,Train/12/00012_00054_00018.png
19999,52,52,6,5,47,47,12,Train/12/00012_00054_00019.png
20000,53,52,6,5,48,47,12,Train/12/00012_00054_00020.png
20001,55,56,5,6,50,51,12,Train/12/00012_00054_00021.png
20002,60,58,5,5,55,53,12,Train/12/00012_00054_00022.png
20003,63,61,6,5,58,56,12,Train/12/00012_00054_00023.png
20004,66,65,6,5,60,59,12,Train/12/00012_00054_00024.png
20005,69,70,6,7,63,64,12,Train/12/00012_00054_00025.png
20006,74,74,6,6,68,68,12,Train/12/00012_00054_00026.png
20007,85,84,8,8,78,77,12,Train/12/00012_00054_00027.png
20008,94,94,8,8,86,85,12,Train/12/00012_00054_00028.png
20009,101,101,9,9,93,93,12,Train/12/00012_00054_00029.png
20010,30,31,5,6,25,26,12,Train/12/00012_00055_00000.png
20011,32,31,6,5,27,26,12,Train/12/00012_00055_00001.png
20012,31,31,5,5,26,26,12,Train/12/00012_00055_00002.png
20013,34,32,6,5,28,27,12,Train/12/00012_00055_00003.png
20014,34,34,6,6,29,29,12,Train/12/00012_00055_00004.png
20015,35,35,6,6,29,29,12,Train/12/00012_00055_00005.png
20016,35,36,6,6,30,30,12,Train/12/00012_00055_00006.png
20017,35,36,5,6,30,31,12,Train/12/00012_00055_00007.png
20018,36,35,6,5,31,30,12,Train/12/00012_00055_00008.png
20019,36,37,5,6,31,32,12,Train/12/00012_00055_00009.png
20020,38,37,6,5,33,32,12,Train/12/00012_00055_00010.png
20021,40,40,6,6,35,35,12,Train/12/00012_00055_00011.png
20022,41,41,5,5,35,35,12,Train/12/00012_00055_00012.png
20023,42,42,5,5,37,37,12,Train/12/00012_00055_00013.png
20024,44,44,6,6,39,39,12,Train/12/00012_00055_00014.png
20025,46,45,6,5,41,40,12,Train/12/00012_00055_00015.png
20026,48,47,6,5,42,41,12,Train/12/00012_00055_00016.png
20027,49,48,6,5,44,43,12,Train/12/00012_00055_00017.png
20028,50,51,5,6,45,46,12,Train/12/00012_00055_00018.png
20029,53,52,6,5,48,47,12,Train/12/00012_00055_00019.png
20030,56,56,6,5,51,51,12,Train/12/00012_00055_00020.png
20031,57,59,5,6,52,54,12,Train/12/00012_00055_00021.png
20032,60,61,6,6,55,56,12,Train/12/00012_00055_00022.png
20033,63,64,5,5,58,59,12,Train/12/00012_00055_00023.png
20034,70,69,6,6,63,63,12,Train/12/00012_00055_00024.png
20035,77,76,7,6,71,70,12,Train/12/00012_00055_00025.png
20036,84,83,8,7,77,76,12,Train/12/00012_00055_00026.png
20037,95,94,9,9,86,86,12,Train/12/00012_00055_00027.png
20038,106,106,10,10,97,97,12,Train/12/00012_00055_00028.png
20039,117,117,10,10,107,107,12,Train/12/00012_00055_00029.png
20040,40,40,6,5,35,35,12,Train/12/00012_00056_00000.png
20041,41,41,6,6,35,36,12,Train/12/00012_00056_00001.png
20042,41,41,6,6,36,35,12,Train/12/00012_00056_00002.png
20043,41,41,6,6,36,36,12,Train/12/00012_00056_00003.png
20044,41,41,6,6,36,35,12,Train/12/00012_00056_00004.png
20045,41,40,6,5,36,35,12,Train/12/00012_00056_00005.png
20046,41,40,5,5,35,35,12,Train/12/00012_00056_00006.png
20047,41,42,5,6,36,36,12,Train/12/00012_00056_00007.png
20048,41,41,5,5,36,36,12,Train/12/00012_00056_00008.png
20049,40,41,5,6,35,36,12,Train/12/00012_00056_00009.png
20050,43,42,6,5,37,36,12,Train/12/00012_00056_00010.png
20051,44,44,6,6,39,39,12,Train/12/00012_00056_00011.png
20052,46,44,6,5,40,39,12,Train/12/00012_00056_00012.png
20053,46,46,6,6,41,41,12,Train/12/00012_00056_00013.png
20054,48,48,6,6,43,43,12,Train/12/00012_00056_00014.png
20055,47,47,5,5,42,42,12,Train/12/00012_00056_00015.png
20056,49,48,6,5,43,42,12,Train/12/00012_00056_00016.png
20057,49,48,6,5,43,42,12,Train/12/00012_00056_00017.png
20058,50,49,6,5,45,44,12,Train/12/00012_00056_00018.png
20059,52,53,5,6,46,47,12,Train/12/00012_00056_00019.png
20060,55,54,6,6,49,49,12,Train/12/00012_00056_00020.png
20061,57,57,6,6,51,51,12,Train/12/00012_00056_00021.png
20062,56,59,5,6,51,54,12,Train/12/00012_00056_00022.png
20063,60,61,6,5,55,56,12,Train/12/00012_00056_00023.png
20064,63,65,6,6,58,60,12,Train/12/00012_00056_00024.png
20065,69,70,7,6,62,63,12,Train/12/00012_00056_00025.png
20066,72,73,7,6,66,67,12,Train/12/00012_00056_00026.png
20067,77,81,7,8,70,73,12,Train/12/00012_00056_00027.png
20068,83,84,8,7,76,77,12,Train/12/00012_00056_00028.png
20069,88,95,7,9,81,87,12,Train/12/00012_00056_00029.png
20070,43,43,6,6,38,38,12,Train/12/00012_00057_00000.png
20071,44,45,6,6,39,40,12,Train/12/00012_00057_00001.png
20072,44,45,6,6,39,40,12,Train/12/00012_00057_00002.png
20073,43,44,5,5,38,39,12,Train/12/00012_00057_00003.png
20074,44,44,6,5,39,39,12,Train/12/00012_00057_00004.png
20075,44,44,6,5,39,39,12,Train/12/00012_00057_00005.png
20076,44,45,6,6,39,40,12,Train/12/00012_00057_00006.png
20077,44,46,5,6,38,41,12,Train/12/00012_00057_00007.png
20078,44,46,5,5,39,41,12,Train/12/00012_00057_00008.png
20079,45,47,6,5,40,41,12,Train/12/00012_00057_00009.png
20080,46,47,6,5,41,42,12,Train/12/00012_00057_00010.png
20081,46,48,6,6,41,43,12,Train/12/00012_00057_00011.png
20082,46,47,6,5,41,42,12,Train/12/00012_00057_00012.png
20083,46,48,6,6,41,43,12,Train/12/00012_00057_00013.png
20084,46,48,6,6,41,43,12,Train/12/00012_00057_00014.png
20085,46,48,6,5,41,42,12,Train/12/00012_00057_00015.png
20086,46,48,6,5,41,42,12,Train/12/00012_00057_00016.png
20087,47,48,6,5,42,43,12,Train/12/00012_00057_00017.png
20088,46,48,5,5,41,43,12,Train/12/00012_00057_00018.png
20089,47,48,6,5,42,43,12,Train/12/00012_00057_00019.png
20090,46,49,5,6,41,44,12,Train/12/00012_00057_00020.png
20091,47,49,5,5,42,44,12,Train/12/00012_00057_00021.png
20092,48,49,6,5,43,44,12,Train/12/00012_00057_00022.png
20093,48,49,5,5,42,44,12,Train/12/00012_00057_00023.png
20094,50,51,6,6,45,46,12,Train/12/00012_00057_00024.png
20095,50,52,6,6,45,47,12,Train/12/00012_00057_00025.png
20096,48,51,5,6,43,46,12,Train/12/00012_00057_00026.png
20097,49,51,5,5,44,46,12,Train/12/00012_00057_00027.png
20098,50,52,5,5,45,47,12,Train/12/00012_00057_00028.png
20099,48,53,5,6,45,48,12,Train/12/00012_00057_00029.png
20100,38,37,5,5,33,32,12,Train/12/00012_00058_00000.png
20101,38,37,5,5,33,32,12,Train/12/00012_00058_00001.png
20102,40,37,6,5,35,32,12,Train/12/00012_00058_00002.png
20103,39,38,5,5,34,33,12,Train/12/00012_00058_00003.png
20104,43,39,6,6,38,34,12,Train/12/00012_00058_00004.png
20105,43,40,6,5,38,35,12,Train/12/00012_00058_00005.png
20106,43,40,6,6,38,35,12,Train/12/00012_00058_00006.png
20107,43,41,5,5,38,36,12,Train/12/00012_00058_00007.png
20108,44,43,5,6,39,37,12,Train/12/00012_00058_00008.png
20109,46,44,5,6,40,38,12,Train/12/00012_00058_00009.png
20110,47,44,6,5,42,38,12,Train/12/00012_00058_00010.png
20111,47,45,5,5,42,39,12,Train/12/00012_00058_00011.png
20112,49,47,5,6,44,42,12,Train/12/00012_00058_00012.png
20113,50,48,5,6,45,43,12,Train/12/00012_00058_00013.png
20114,51,49,5,6,46,44,12,Train/12/00012_00058_00014.png
20115,54,50,5,5,49,45,12,Train/12/00012_00058_00015.png
20116,57,52,5,6,52,47,12,Train/12/00012_00058_00016.png
20117,58,53,5,6,53,48,12,Train/12/00012_00058_00017.png
20118,61,55,6,5,56,50,12,Train/12/00012_00058_00018.png
20119,64,57,5,5,59,52,12,Train/12/00012_00058_00019.png
20120,68,61,6,6,62,56,12,Train/12/00012_00058_00020.png
20121,71,63,6,6,65,58,12,Train/12/00012_00058_00021.png
20122,74,65,6,6,68,60,12,Train/12/00012_00058_00022.png
20123,82,71,8,7,75,65,12,Train/12/00012_00058_00023.png
20124,86,75,7,6,79,69,12,Train/12/00012_00058_00024.png
20125,89,80,8,8,82,73,12,Train/12/00012_00058_00025.png
20126,99,84,9,8,91,77,12,Train/12/00012_00058_00026.png
20127,110,92,9,8,101,84,12,Train/12/00012_00058_00027.png
20128,123,100,10,8,113,92,12,Train/12/00012_00058_00028.png
20129,131,106,12,9,120,97,12,Train/12/00012_00058_00029.png
20130,29,30,5,6,24,25,12,Train/12/00012_00059_00000.png
20131,29,30,6,6,24,25,12,Train/12/00012_00059_00001.png
20132,31,31,6,6,26,26,12,Train/12/00012_00059_00002.png
20133,31,31,5,5,25,25,12,Train/12/00012_00059_00003.png
20134,32,32,6,5,27,27,12,Train/12/00012_00059_00004.png
20135,31,31,6,6,26,26,12,Train/12/00012_00059_00005.png
20136,33,32,6,6,28,27,12,Train/12/00012_00059_00006.png
20137,32,31,5,5,27,26,12,Train/12/00012_00059_00007.png
20138,33,34,5,6,28,29,12,Train/12/00012_00059_00008.png
20139,35,35,6,6,30,30,12,Train/12/00012_00059_00009.png
20140,35,35,5,5,29,29,12,Train/12/00012_00059_00010.png
20141,35,35,5,5,30,30,12,Train/12/00012_00059_00011.png
20142,38,38,6,6,33,33,12,Train/12/00012_00059_00012.png
20143,38,38,6,6,33,33,12,Train/12/00012_00059_00013.png
20144,38,38,6,6,33,33,12,Train/12/00012_00059_00014.png
20145,40,38,6,5,34,33,12,Train/12/00012_00059_00015.png
20146,40,41,5,6,35,36,12,Train/12/00012_00059_00016.png
20147,42,41,6,5,37,36,12,Train/12/00012_00059_00017.png
20148,44,43,6,5,39,38,12,Train/12/00012_00059_00018.png
20149,47,46,6,6,41,41,12,Train/12/00012_00059_00019.png
20150,49,48,6,5,44,43,12,Train/12/00012_00059_00020.png
20151,53,52,6,6,47,47,12,Train/12/00012_00059_00021.png
20152,54,55,5,6,49,50,12,Train/12/00012_00059_00022.png
20153,56,58,6,6,51,52,12,Train/12/00012_00059_00023.png
20154,59,61,5,6,54,56,12,Train/12/00012_00059_00024.png
20155,67,67,6,6,61,61,12,Train/12/00012_00059_00025.png
20156,72,72,7,7,66,66,12,Train/12/00012_00059_00026.png
20157,84,82,8,7,77,75,12,Train/12/00012_00059_00027.png
20158,93,91,8,8,85,83,12,Train/12/00012_00059_00028.png
20159,100,105,9,10,92,96,12,Train/12/00012_00059_00029.png
20160,41,41,6,6,36,36,12,Train/12/00012_00060_00000.png
20161,40,40,5,5,35,35,12,Train/12/00012_00060_00001.png
20162,43,42,6,5,38,37,12,Train/12/00012_00060_00002.png
20163,43,43,6,6,38,38,12,Train/12/00012_00060_00003.png
20164,43,42,6,5,38,37,12,Train/12/00012_00060_00004.png
20165,42,42,5,5,37,37,12,Train/12/00012_00060_00005.png
20166,44,45,5,6,39,40,12,Train/12/00012_00060_00006.png
20167,45,45,6,6,40,40,12,Train/12/00012_00060_00007.png
20168,44,45,5,6,39,40,12,Train/12/00012_00060_00008.png
20169,46,46,5,5,41,41,12,Train/12/00012_00060_00009.png
20170,46,47,5,6,41,42,12,Train/12/00012_00060_00010.png
20171,49,48,6,5,44,43,12,Train/12/00012_00060_00011.png
20172,48,48,5,5,43,43,12,Train/12/00012_00060_00012.png
20173,50,50,5,5,45,45,12,Train/12/00012_00060_00013.png
20174,52,52,5,5,47,47,12,Train/12/00012_00060_00014.png
20175,52,52,5,5,47,47,12,Train/12/00012_00060_00015.png
20176,52,52,5,5,47,47,12,Train/12/00012_00060_00016.png
20177,55,55,6,6,50,50,12,Train/12/00012_00060_00017.png
20178,54,55,5,6,49,50,12,Train/12/00012_00060_00018.png
20179,55,54,6,5,50,49,12,Train/12/00012_00060_00019.png
20180,57,57,6,6,52,52,12,Train/12/00012_00060_00020.png
20181,58,58,5,5,53,53,12,Train/12/00012_00060_00021.png
20182,61,60,6,5,56,55,12,Train/12/00012_00060_00022.png
20183,65,65,6,6,60,60,12,Train/12/00012_00060_00023.png
20184,68,69,6,7,62,63,12,Train/12/00012_00060_00024.png
